"ID","Gene.title","Gene.symbol","Gene.ID","Nucleotide.Title","GI","GenBank.Accession","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"203854_at","complement factor I","CFI","3426","Homo sapiens complement factor I (CFI), mRNA","167003944","NM_000204","4q25","Chromosome 4, NC_000004.11 (110661848..110723335, complement)","metal ion binding///scavenger receptor activity///serine-type endopeptidase activity","complement activation, classical pathway///innate immune response///proteolysis///regulation of complement activation","extracellular region///extracellular space///membrane","GO:0046872///GO:0005044///GO:0004252","GO:0006958///GO:0045087///GO:0006508///GO:0030449","GO:0005576///GO:0005615///GO:0016020",-164.84708994709,183.820588235294,-3.65023054451151,0.000899709154176769,0.0701726886613529,-4.54474111206489
"208033_s_at","zinc finger homeobox 3","ZFHX3","463","Homo sapiens zinc finger homeobox 3 (ZFHX3), transcript variant A, mRNA","118498344","NM_006885","16q22.3","Chromosome 16, NC_000016.9 (72816784..73092534, complement)","RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity///enzyme binding///sequence-specific DNA binding///sequence-specific DNA binding transcription factor activity///transcription regulatory region DNA binding///zinc ion binding","muscle organ development///negative regulation of myoblast differentiation///negative regulation of transcription from RNA polymerase II promoter///negative regulation of transcription, DNA-dependent///positive regulation of myoblast differentiation///regulation of transcription, DNA-dependent///transcription from RNA polymerase II promoter","mitochondrion///nucleus///transcription factor complex","GO:0003705///GO:0019899///GO:0043565///GO:0003700///GO:0044212///GO:0008270","GO:0007517///GO:0045662///GO:0000122///GO:0045892///GO:0045663///GO:0006355///GO:0006366","GO:0005739///GO:0005634///GO:0005667",172.282010582011,357.226470588235,3.6486533203267,0.000903638732597529,0.0701726886613529,-4.54477570727345
"202969_at","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2","DYRK2","8445","qg66h07.x1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:1840189 3-, mRNA sequence","3785731","AI216690","12q15","Chromosome 12, NC_000012.11 (68042512..68056444)","ATP binding///magnesium ion binding///manganese ion binding///protein binding///protein serine/threonine kinase activity///protein serine/threonine/tyrosine kinase activity///protein tyrosine kinase activity///ubiquitin binding","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator///negative regulation of NFAT protein import into nucleus///positive regulation of glycogen biosynthetic process///protein phosphorylation///response to DNA damage stimulus///smoothened signaling pathway","cytoplasm///intracellular membrane-bounded organelle///NOT nucleolus///nucleus///ribonucleoprotein complex///ubiquitin ligase complex","GO:0005524///GO:0000287///GO:0030145///GO:0005515///GO:0004674///GO:0004712///GO:0004713///GO:0043130","GO:0042771///GO:0051534///GO:0045725///GO:0006468///GO:0006974///GO:0007224","GO:0005737///GO:0043231///NOT GO:0005730///GO:0005634///GO:0030529///GO:0000151",-161.733862433862,409.45,-3.64857845292011,0.000903825673909156,0.0701726886613529,-4.54477734948776
"203637_s_at","midline 1 (Opitz/BBB syndrome)","MID1","4281","Homo sapiens midline 1 (Opitz/BBB syndrome) (MID1), transcript variant 1, mRNA","300797069","NM_000381","Xp22","Chromosome X, NC_000023.10 (10413350..10851809, complement)","ligase activity///ubiquitin protein ligase binding///zinc ion binding","microtubule cytoskeleton organization///pattern specification process///positive regulation of stress-activated MAPK cascade","colocalizes_with cytoplasmic microtubule///microtubule associated complex///spindle","GO:0016874///GO:0031625///GO:0008270","GO:0000226///GO:0007389///GO:0032874","colocalizes_with GO:0005881///GO:0005875///GO:0005819",-175.32380952381,87.9294117647059,-3.64645429164702,0.000909145268981143,0.0701726886613529,-4.54482394496771
"205255_x_at","transcription factor 7 (T-cell specific, HMG-box)","TCF7","6932","Homo sapiens transcription factor 7 (T-cell specific, HMG-box) (TCF7), transcript variant 1, mRNA","205277407","NM_003202","5q31.1","Chromosome 5, NC_000005.9 (133450402..133483920)","beta-catenin binding///beta-catenin binding///chromatin binding///protein binding///sequence-specific DNA binding///sequence-specific DNA binding transcription factor activity///transcription regulatory region DNA binding","T cell receptor V(D)J recombination///Wnt receptor signaling pathway///alpha-beta T cell differentiation///brain development///canonical Wnt receptor signaling pathway///cellular response to interleukin-4///embryonic digestive tract morphogenesis///embryonic genitalia morphogenesis///embryonic hindgut morphogenesis///generation of neurons///immune response///neural tube development///neurogenesis///regulation of apoptotic process///regulation of cell proliferation///regulation of transcription from RNA polymerase II promoter///regulation of transcription, DNA-dependent///transcription, DNA-dependent","nucleus///transcription factor complex","GO:0008013///GO:0008013///GO:0003682///GO:0005515///GO:0043565///GO:0003700///GO:0044212","GO:0033153///GO:0016055///GO:0046632///GO:0007420///GO:0060070///GO:0071353///GO:0048557///GO:0030538///GO:0048619///GO:0048699///GO:0006955///GO:0021915///GO:0022008///GO:0042981///GO:0042127///GO:0006357///GO:0006355///GO:0006351","GO:0005634///GO:0005667",-1236.14814814815,1458.25294117647,-3.64607167903857,0.000910106674286721,0.0701726886613529,-4.54483233835922
"210601_at","cadherin 6, type 2, K-cadherin (fetal kidney)","CDH6","1004","Homo sapiens cadherin 6, type 2, K-cadherin (fetal kidney), mRNA (cDNA clone MGC:1470 IMAGE:3506873), complete cds","33875106","BC000019","5p13.3","Chromosome 5, NC_000005.9 (31193762..31329253)","calcium ion binding","adherens junction organization///cell adhesion///cell junction assembly///cell-cell junction organization///homophilic cell adhesion","cytoplasm///integral to membrane///NOT nucleolus///nucleus///plasma membrane///plasma membrane","GO:0005509","GO:0034332///GO:0007155///GO:0034329///GO:0045216///GO:0007156","GO:0005737///GO:0016021///NOT GO:0005730///GO:0005634///GO:0005886///GO:0005886",-263.206878306878,199.097058823529,-3.64125460017788,0.000922295299388742,0.0708241655405419,-4.54493802183311
"208083_s_at","integrin, beta 6","ITGB6","3694","Homo sapiens integrin, beta 6 (ITGB6), mRNA","9966771","NM_000888","2q24.2","Chromosome 2, NC_000002.11 (160958233..161056590, complement)","integrin binding///receptor activity","cell adhesion///cell-matrix adhesion///extracellular matrix organization///inflammatory response///integrin-mediated signaling pathway///modulation by virus of host morphology or physiology///multicellular organismal development","integrin complex///plasma membrane","GO:0005178///GO:0004872","GO:0007155///GO:0007160///GO:0030198///GO:0006954///GO:0007229///GO:0019048///GO:0007275","GO:0008305///GO:0005886",-142.47671957672,133.385294117647,-3.64022817659872,0.000924912811214724,0.0708241655405419,-4.54496054349086
"219933_at","glutaredoxin 2","GLRX2","51022","Homo sapiens glutaredoxin 2 (GLRX2), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA","343478144","NM_016066","1q31.2","Chromosome 1, NC_000001.10 (193065595..193075244, complement)","2 iron, 2 sulfur cluster binding///arsenate reductase (glutaredoxin) activity///electron carrier activity///glutathione disulfide oxidoreductase activity///metal ion binding///protein disulfide isomerase activity///protein disulfide oxidoreductase activity","DNA protection///apoptotic process///cell differentiation///cell redox homeostasis///electron transport chain///glutathione metabolic process///protein folding///regulation of signal transduction///regulation of transcription, DNA-dependent///response to hydrogen peroxide///response to organic substance///response to redox state///response to temperature stimulus","mitochondrion///NOT nucleolus///nucleus","GO:0051537///GO:0008794///GO:0009055///GO:0015038///GO:0046872///GO:0003756///GO:0015035","GO:0042262///GO:0006915///GO:0030154///GO:0045454///GO:0022900///GO:0006749///GO:0006457///GO:0009966///GO:0006355///GO:0042542///GO:0010033///GO:0051775///GO:0009266","GO:0005739///NOT GO:0005730///GO:0005634",708.080423280423,2048.47058823529,3.63705441619645,0.000933051903425117,0.0711521418810143,-4.54503018750549
"209679_s_at","small cell adhesion glycoprotein","SMAGP","57228","Homo sapiens small trans-membrane and glycosylated protein, mRNA (cDNA clone IMAGE:2984805), partial cds","13097236","BC003379","12q13.13","Chromosome 12, NC_000012.11 (51639133..51664202, complement)","","","cell junction///cytoplasmic vesicle membrane///integral to membrane///NOT nucleolus///nucleus///plasma membrane","","","GO:0030054///GO:0030659///GO:0016021///NOT GO:0005730///GO:0005634///GO:0005886",-201.169841269841,147.861764705882,-3.63500705495867,0.000938339109016124,0.0711521418810143,-4.54507511875852
"212928_at","TSPY-like 4","TSPYL4","23270","","","","6q22.1","Chromosome 6, NC_000006.11 (116571127..116575261, complement)","","nucleosome assembly","nucleus","","GO:0006334","GO:0005634",-221.249735449736,686.058823529412,-3.63365517054025,0.000941846172249805,0.0711521418810143,-4.54510478908575
"217931_at","canopy 3 homolog (zebrafish)","CNPY3","10695","Homo sapiens canopy 3 homolog (zebrafish), mRNA (cDNA clone MGC:3530 IMAGE:2819660), complete cds","13325207","BC004423","6pter-p12.1","Chromosome 6, NC_000006.11 (42896860..42907008)","receptor binding","innate immune response///toll-like receptor signaling pathway","endoplasmic reticulum lumen","GO:0005102","GO:0045087///GO:0002224","GO:0005788",552.148677248677,1308.58529411765,3.63360814281644,0.000941968399896748,0.0711521418810143,-4.54510582124929
"216037_x_at","transcription factor 7-like 2 (T-cell specific, HMG-box)","TCF7L2","6934","ac03f10.s1 Stratagene lung (#937210) Homo sapiens cDNA clone IMAGE:855403 3-, mRNA sequence","2618002","AA664011","10q25.3","Chromosome 10, NC_000010.10 (114710009..114927437)","RNA polymerase II core promoter proximal region sequence-specific DNA binding///RNA polymerase II repressing transcription factor binding///armadillo repeat domain binding///beta-catenin binding///beta-catenin binding///chromatin binding///gamma-catenin binding///nuclear hormone receptor binding///protein binding///protein kinase binding///sequence-specific DNA binding///sequence-specific DNA binding///sequence-specific DNA binding transcription factor activity///transcription factor binding///transcription regulatory region DNA binding","blood vessel development///bone mineralization///brain development///canonical Wnt receptor signaling pathway///canonical Wnt receptor signaling pathway involved in positive regulation of epithelial to mesenchymal transition///catenin import into nucleus///cell cycle arrest///cell proliferation///embryonic digestive tract morphogenesis///embryonic genitalia morphogenesis///embryonic hindgut morphogenesis///face morphogenesis///fat cell differentiation///generation of neurons///glucose homeostasis///maintenance of DNA repeat elements///myoblast fate commitment///negative regulation of BMP signaling pathway///negative regulation of canonical Wnt receptor signaling pathway///negative regulation of extrinsic apoptotic signaling pathway///negative regulation of fat cell differentiation///negative regulation of fibroblast growth factor receptor signaling pathway///negative regulation of organ growth///negative regulation of sequence-specific DNA binding transcription factor activity///negative regulation of transcription from RNA polymerase II promoter///negative regulation of transcription, DNA-dependent///negative regulation of transcription, DNA-dependent///negative regulation of type B pancreatic cell apoptotic process///neural tube development///neurogenesis///odontogenesis of dentin-containing tooth///oligodendrocyte development///pancreas development///pituitary gland development///positive regulation of apoptotic process///positive regulation of epithelial cell proliferation///positive regulation of heparan sulfate proteoglycan biosynthetic process///positive regulation of insulin secretion///positive regulation of insulin secretion///positive regulation of protein binding///positive regulation of protein export from nucleus///positive regulation of protein kinase B signaling cascade///positive regulation of transcription from RNA polymerase II promoter///regulation of hormone metabolic process///regulation of insulin secretion involved in cellular response to glucose stimulus///regulation of myelination///regulation of oligodendrocyte differentiation///regulation of skeletal muscle tissue development///regulation of smooth muscle cell proliferation///regulation of transcription from RNA polymerase II promoter///response to glucose stimulus///secretory granule localization///skin development///somatic stem cell maintenance///transcription, DNA-dependent","PML body///beta-catenin-TCF7L2 complex///nuclear chromatin///nucleoplasm///nucleus///protein-DNA complex///transcription factor complex","GO:0000978///GO:0001103///GO:0070016///GO:0008013///GO:0008013///GO:0003682///GO:0045295///GO:0035257///GO:0005515///GO:0019901///GO:0043565///GO:0043565///GO:0003700///GO:0008134///GO:0044212","GO:0001568///GO:0030282///GO:0007420///GO:0060070///GO:0044334///GO:0035411///GO:0007050///GO:0008283///GO:0048557///GO:0030538///GO:0048619///GO:0060325///GO:0045444///GO:0048699///GO:0042593///GO:0043570///GO:0048625///GO:0030514///GO:0090090///GO:2001237///GO:0045599///GO:0040037///GO:0046621///GO:0043433///GO:0000122///GO:0045892///GO:0045892///GO:2000675///GO:0021915///GO:0022008///GO:0042475///GO:0014003///GO:0031016///GO:0021983///GO:0043065///GO:0050679///GO:0010909///GO:0032024///GO:0032024///GO:0032092///GO:0046827///GO:0051897///GO:0045944///GO:0032350///GO:0061178///GO:0031641///GO:0048713///GO:0048641///GO:0048660///GO:0006357///GO:0009749///GO:0032252///GO:0043588///GO:0035019///GO:0006351","GO:0016605///GO:0070369///GO:0000790///GO:0005654///GO:0005634///GO:0032993///GO:0005667",1510.9582010582,5196.85,3.63028905201275,0.000950633803943816,0.0715362239627366,-4.54517867332056
