"ID","Gene.title","Gene.symbol","Gene.ID","Nucleotide.Title","GI","GenBank.Accession","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NM_003188_at","mitogen-activated protein kinase kinase kinase 7","MAP3K7","6885","Homo sapiens mitogen-activated protein kinase kinase kinase 7 (MAP3K7), transcript variant A, mRNA","395132442","NM_003188","6q15","Chromosome 6, NC_000006.11 (91223292..91297020, complement)","ATP binding///MAP kinase kinase activity///MAP kinase kinase kinase activity///magnesium ion binding///protein binding///protein kinase activity///protein serine/threonine kinase activity///protein serine/threonine kinase activity","Fc-epsilon receptor signaling pathway///I-kappaB kinase/NF-kappaB cascade///I-kappaB phosphorylation///JNK cascade///JNK cascade///MyD88-dependent toll-like receptor signaling pathway///MyD88-independent toll-like receptor signaling pathway///T cell receptor signaling pathway///T cell receptor signaling pathway///TRIF-dependent toll-like receptor signaling pathway///activation of MAPK activity///activation of MAPK activity///activation of MAPKK activity///activation of NF-kappaB-inducing kinase activity///angiogenesis///apoptotic process///histone H3 acetylation///innate immune response///negative regulation of apoptotic process///neural tube formation///nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway///nucleotide-binding oligomerization domain containing signaling pathway///positive regulation of I-kappaB kinase/NF-kappaB cascade///positive regulation of JNK cascade///positive regulation of JUN kinase activity///positive regulation of JUN kinase activity///positive regulation of NF-kappaB transcription factor activity///positive regulation of T cell activation///positive regulation of T cell cytokine production///positive regulation of interleukin-2 production///stress-activated MAPK cascade///stress-activated MAPK cascade///toll-like receptor 10 signaling pathway///toll-like receptor 2 signaling pathway///toll-like receptor 3 signaling pathway///toll-like receptor 4 signaling pathway///toll-like receptor 5 signaling pathway///toll-like receptor 9 signaling pathway///toll-like receptor TLR1:TLR2 signaling pathway///toll-like receptor TLR6:TLR2 signaling pathway///toll-like receptor signaling pathway///transcription, DNA-dependent///transforming growth factor beta receptor signaling pathway","Ada2/Gcn5/Ada3 transcription activator complex///colocalizes_with IkappaB kinase complex///cytosol///endosome membrane///plasma membrane","GO:0005524///GO:0004708///GO:0004709///GO:0000287///GO:0005515///GO:0004672///GO:0004674///GO:0004674","GO:0038095///GO:0007249///GO:0007252///GO:0007254///GO:0007254///GO:0002755///GO:0002756///GO:0050852///GO:0050852///GO:0035666///GO:0000187///GO:0000187///GO:0000186///GO:0007250///GO:0001525///GO:0006915///GO:0043966///GO:0045087///GO:0043066///GO:0001841///GO:0035872///GO:0070423///GO:0043123///GO:0046330///GO:0043507///GO:0043507///GO:0051092///GO:0050870///GO:0002726///GO:0032743///GO:0051403///GO:0051403///GO:0034166///GO:0034134///GO:0034138///GO:0034142///GO:0034146///GO:0034162///GO:0038123///GO:0038124///GO:0002224///GO:0006351///GO:0007179","GO:0005671///colocalizes_with GO:0008385///GO:0005829///GO:0010008///GO:0005886",0.435804760724264,7.09856794148,2.59145457689762,0.0125597843946327,0.708859541346961,-2.84566910936275
"NM_145333_at","mitogen-activated protein kinase kinase kinase 7","MAP3K7","6885","Homo sapiens mitogen-activated protein kinase kinase kinase 7 (MAP3K7), transcript variant D, mRNA","395132445","NM_145333","6q15","Chromosome 6, NC_000006.11 (91223292..91297020, complement)","ATP binding///MAP kinase kinase activity///MAP kinase kinase kinase activity///magnesium ion binding///protein binding///protein kinase activity///protein serine/threonine kinase activity///protein serine/threonine kinase activity","Fc-epsilon receptor signaling pathway///I-kappaB kinase/NF-kappaB cascade///I-kappaB phosphorylation///JNK cascade///JNK cascade///MyD88-dependent toll-like receptor signaling pathway///MyD88-independent toll-like receptor signaling pathway///T cell receptor signaling pathway///T cell receptor signaling pathway///TRIF-dependent toll-like receptor signaling pathway///activation of MAPK activity///activation of MAPK activity///activation of MAPKK activity///activation of NF-kappaB-inducing kinase activity///angiogenesis///apoptotic process///histone H3 acetylation///innate immune response///negative regulation of apoptotic process///neural tube formation///nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway///nucleotide-binding oligomerization domain containing signaling pathway///positive regulation of I-kappaB kinase/NF-kappaB cascade///positive regulation of JNK cascade///positive regulation of JUN kinase activity///positive regulation of JUN kinase activity///positive regulation of NF-kappaB transcription factor activity///positive regulation of T cell activation///positive regulation of T cell cytokine production///positive regulation of interleukin-2 production///stress-activated MAPK cascade///stress-activated MAPK cascade///toll-like receptor 10 signaling pathway///toll-like receptor 2 signaling pathway///toll-like receptor 3 signaling pathway///toll-like receptor 4 signaling pathway///toll-like receptor 5 signaling pathway///toll-like receptor 9 signaling pathway///toll-like receptor TLR1:TLR2 signaling pathway///toll-like receptor TLR6:TLR2 signaling pathway///toll-like receptor signaling pathway///transcription, DNA-dependent///transforming growth factor beta receptor signaling pathway","Ada2/Gcn5/Ada3 transcription activator complex///colocalizes_with IkappaB kinase complex///cytosol///endosome membrane///plasma membrane","GO:0005524///GO:0004708///GO:0004709///GO:0000287///GO:0005515///GO:0004672///GO:0004674///GO:0004674","GO:0038095///GO:0007249///GO:0007252///GO:0007254///GO:0007254///GO:0002755///GO:0002756///GO:0050852///GO:0050852///GO:0035666///GO:0000187///GO:0000187///GO:0000186///GO:0007250///GO:0001525///GO:0006915///GO:0043966///GO:0045087///GO:0043066///GO:0001841///GO:0035872///GO:0070423///GO:0043123///GO:0046330///GO:0043507///GO:0043507///GO:0051092///GO:0050870///GO:0002726///GO:0032743///GO:0051403///GO:0051403///GO:0034166///GO:0034134///GO:0034138///GO:0034142///GO:0034146///GO:0034162///GO:0038123///GO:0038124///GO:0002224///GO:0006351///GO:0007179","GO:0005671///colocalizes_with GO:0008385///GO:0005829///GO:0010008///GO:0005886",0.435804760724264,7.09856794148,2.59145457689762,0.0125597843946327,0.708859541346961,-2.84566910936275
"NM_002664_at","pleckstrin","PLEK","5341","Homo sapiens pleckstrin (PLEK), mRNA","156616272","NM_002664","2p13.3","Chromosome 2, NC_000002.11 (68592322..68624585)","phosphatidylinositol-3,4-bisphosphate binding///protein binding///protein homodimerization activity///protein kinase C binding","actin cytoskeleton reorganization///blood coagulation///cell projection organization///cortical actin cytoskeleton organization///hematopoietic progenitor cell differentiation///integrin-mediated signaling pathway///negative regulation of G-protein coupled receptor protein signaling pathway///negative regulation of calcium-mediated signaling///negative regulation of inositol phosphate biosynthetic process///phosphatidylinositol metabolic process///phospholipase C-inhibiting G-protein coupled receptor signaling pathway///platelet activation///platelet aggregation///platelet degranulation///platelet degranulation///positive regulation of actin filament bundle assembly///positive regulation of actin filament depolymerization///positive regulation of inositol-polyphosphate 5-phosphatase activity///positive regulation of integrin activation///positive regulation of platelet activation///protein kinase C signaling cascade///protein secretion by platelet///regulation of cell diameter///ruffle organization///thrombin receptor signaling pathway///vesicle docking involved in exocytosis","cytoplasm///cytosol///extracellular region///ruffle membrane","GO:0043325///GO:0005515///GO:0042803///GO:0005080","GO:0031532///GO:0007596///GO:0030030///GO:0030866///GO:0002244///GO:0007229///GO:0045744///GO:0050849///GO:0010920///GO:0046488///GO:0030845///GO:0030168///GO:0070527///GO:0002576///GO:0002576///GO:0032233///GO:0030836///GO:0010925///GO:0033625///GO:0010572///GO:0070528///GO:0070560///GO:0060305///GO:0031529///GO:0070493///GO:0006904","GO:0005737///GO:0005829///GO:0005576///GO:0032587",0.488723089419115,6.35490803418,2.59061067550167,0.0125868211457542,0.708859541346961,-2.84734568223109
"NM_003974_at","docking protein 2, 56kDa","DOK2","9046","Homo sapiens docking protein 2, 56kDa (DOK2), mRNA","41406049","NM_003974","8p21.3","Chromosome 8, NC_000008.10 (21766384..21771205, complement)","insulin receptor binding///phospholipid binding///receptor signaling protein activity///transmembrane receptor protein tyrosine kinase adaptor activity","Ras protein signal transduction///blood coagulation///cell surface receptor signaling pathway///leukocyte migration///signal transduction","cytosol","GO:0005158///GO:0005543///GO:0005057///GO:0005068","GO:0007265///GO:0007596///GO:0007166///GO:0050900///GO:0007165","GO:0005829",-0.444925784974265,6.74949896378,-2.58860655596025,0.0126512416880374,0.708859541346961,-2.85132566797049
"NM_018199_at","exonuclease 3'-5' domain containing 2","EXD2","55218","Homo sapiens exonuclease 3'-5' domain containing 2 (EXD2), transcript variant 5, mRNA","301129153","NM_018199","14q24.1","Chromosome 14, NC_000014.8 (69658194..69710737)","3'-5' exonuclease activity///nucleic acid binding","","","GO:0008408///GO:0003676","","",-0.342854103500001,6.62546601012,-2.58690807629418,0.0127060730677059,0.708859541346961,-2.85469693629588
"NM_007152_at","zinc finger protein 195","ZNF195","7748","Homo sapiens zinc finger protein 195 (ZNF195), transcript variant 3, mRNA","338827706","NM_007152","11p15.5","Chromosome 11, NC_000011.9 (3379157..3400452, complement)","DNA binding///zinc ion binding","regulation of transcription, DNA-dependent///transcription, DNA-dependent","nucleus","GO:0003677///GO:0008270","GO:0006355///GO:0006351","GO:0005634",0.352294551562499,5.965788178,2.58639539521155,0.0127226663025325,0.708859541346961,-2.85571422872497
"NM_006698_at","bladder cancer associated protein","BLCAP","10904","Homo sapiens bladder cancer associated protein (BLCAP), transcript variant 1, mRNA","268370214","NM_006698","20q11.23","Chromosome 20, NC_000020.10 (36145819..36156333, complement)","protein binding","apoptotic nuclear changes///cell cycle","integral to membrane","GO:0005515","GO:0030262///GO:0007049","GO:0016021",-0.252447872382355,8.70659187228,-2.58579303262032,0.0127421873891118,0.708859541346961,-2.85690928587208
"NM_022100_at","mitochondrial ribosomal protein S14","MRPS14","63931","Homo sapiens mitochondrial ribosomal protein S14 (MRPS14), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA","312922349","NM_022100","1q25.1","Chromosome 1, NC_000001.10 (174982094..174992591, complement)","structural constituent of ribosome","translation","mitochondrial ribosome///mitochondrion///nuclear membrane","GO:0003735","GO:0006412","GO:0005761///GO:0005739///GO:0031965",-0.276770602871328,7.91466252586,-2.5827101586181,0.0128425241409092,0.712194695675893,-2.86302239369624
"NM_000996_at","ribosomal protein L35a","RPL35A","6165","Homo sapiens ribosomal protein L35a (RPL35A), mRNA","16117790","NM_000996","3q29","Chromosome 3, NC_000003.11 (197677052..197682722)","structural constituent of ribosome///tRNA binding","RNA metabolic process///SRP-dependent cotranslational protein targeting to membrane///cellular protein metabolic process///gene expression///mRNA metabolic process///nuclear-transcribed mRNA catabolic process, nonsense-mediated decay///rRNA processing///ribosomal large subunit biogenesis///translation///translation///translational elongation///translational initiation///translational termination///viral infectious cycle///viral process///viral transcription","cytosol///cytosolic large ribosomal subunit","GO:0003735///GO:0000049","GO:0016070///GO:0006614///GO:0044267///GO:0010467///GO:0016071///GO:0000184///GO:0006364///GO:0042273///GO:0006412///GO:0006412///GO:0006414///GO:0006413///GO:0006415///GO:0019058///GO:0016032///GO:0019083","GO:0005829///GO:0022625",-0.177440536323536,12.9431616078,-2.57954161546681,0.0129463995065519,0.71570456206283,-2.86929986392138
"NM_016086_at","serine/threonine/tyrosine interacting-like 1","STYXL1","51657","Homo sapiens serine/threonine/tyrosine interacting-like 1 (STYXL1), mRNA","32481212","NM_016086","7q11.23","Chromosome 7, NC_000007.13 (75625655..75677321, complement)","NOT protein tyrosine/serine/threonine phosphatase activity","intracellular signal transduction///NOT protein dephosphorylation","","NOT GO:0008138","GO:0035556///NOT GO:0006470","",-0.374854095529412,6.07188825454,-2.57687768540071,0.0130343241305609,0.71831345638263,-2.87457327306024
"NM_015332_at","NudC domain containing 3","NUDCD3","23386","Homo sapiens NudC domain containing 3 (NUDCD3), mRNA","122939164","NM_015332","7p13-p12","Chromosome 7, NC_000007.13 (44421965..44530385, complement)","","","","","","",-0.256802696753677,6.97811646552,-2.57271317072074,0.0131728675674631,0.721241452339963,-2.8828092460958
"NM_015570_at","autism susceptibility candidate 2","AUTS2","26053","Homo sapiens autism susceptibility candidate 2 (AUTS2), transcript variant 1, mRNA","187829443","NM_015570","7q11.22","Chromosome 7, NC_000007.13 (69063905..70257885)","molecular_function","biological_process","cellular_component","GO:0003674","GO:0008150","GO:0005575",0.338812295867644,8.23217943944,2.572539618219,0.0131786702676902,0.721241452339963,-2.88315226284368
"NM_015061_at","lysine (K)-specific demethylase 4C","KDM4C","23081","Homo sapiens lysine (K)-specific demethylase 4C (KDM4C), transcript variant 1, mRNA","226442885","NM_015061","9p24.1","Chromosome 9, NC_000009.11 (6720863..7175648)","androgen receptor binding///enzyme binding///histone demethylase activity (H3-K9 specific)///histone demethylase activity (H3-K9 specific)///oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen///zinc ion binding","histone H3-K9 demethylation///histone H3-K9 demethylation///positive regulation of cell proliferation///regulation of transcription from RNA polymerase II promoter///transcription, DNA-dependent","nuclear chromatin","GO:0050681///GO:0019899///GO:0032454///GO:0032454///GO:0016702///GO:0008270","GO:0033169///GO:0033169///GO:0008284///GO:0006357///GO:0006351","GO:0000790",-0.105631391805149,4.95161946176,-2.57113017474787,0.0132258811295474,0.721241452339963,-2.8859373251035
"NM_030621_at","dicer 1, ribonuclease type III","DICER1","23405","Homo sapiens dicer 1, ribonuclease type III (DICER1), transcript variant 2, mRNA","168693431","NM_030621","14q32.13","Chromosome 14, NC_000014.8 (95552565..95623759, complement)","ATP binding///ATP-dependent helicase activity///double-stranded RNA binding///metal ion binding///miRNA binding///protein binding///ribonuclease III activity","angiogenesis///apoptotic process///branching morphogenesis of an epithelial tube///cardiac muscle cell development///cerebral cortex development///defense response to virus///embryonic hindlimb morphogenesis///gene expression///hair follicle cell proliferation///hair follicle morphogenesis///inner ear receptor cell development///intestinal epithelial cell development///lung development///multicellular organism growth///negative regulation of Schwann cell proliferation///negative regulation of apoptotic process///negative regulation of transcription from RNA polymerase II promoter///nerve development///neuron projection morphogenesis///olfactory bulb interneuron differentiation///peripheral nervous system myelin formation///positive regulation of Schwann cell differentiation///positive regulation of miRNA metabolic process///positive regulation of myelination///positive regulation of transcription from RNA polymerase II promoter///post-embryonic development///pre-miRNA processing///production of miRNAs involved in gene silencing by miRNA///production of siRNA involved in RNA interference///regulation of cell cycle///regulation of enamel mineralization///regulation of neuron differentiation///regulation of oligodendrocyte differentiation///regulation of viral genome replication///spinal cord motor neuron differentiation///spindle assembly///spleen development///stem cell maintenance///targeting of mRNA for destruction involved in RNA interference///zygote asymmetric cell division","RNA-induced silencing complex///cytosol","GO:0005524///GO:0008026///GO:0003725///GO:0046872///GO:0035198///GO:0005515///GO:0004525","GO:0001525///GO:0006915///GO:0048754///GO:0055013///GO:0021987///GO:0051607///GO:0035116///GO:0010467///GO:0071335///GO:0031069///GO:0060119///GO:0060576///GO:0030324///GO:0035264///GO:0010626///GO:0043066///GO:0000122///GO:0021675///GO:0048812///GO:0021889///GO:0032290///GO:0014040///GO:2000630///GO:0031643///GO:0045944///GO:0009791///GO:0031054///GO:0035196///GO:0030422///GO:0051726///GO:0070173///GO:0045664///GO:0048713///GO:0045069///GO:0021522///GO:0051225///GO:0048536///GO:0019827///GO:0030423///GO:0010070","GO:0016442///GO:0005829",0.286791988231615,9.02304287256,2.56746609583168,0.0133493354461531,0.721241452339963,-2.89317235264624
